timestamp,dteday,season,yr,hr,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_category
2012-07-02 09:00:00,2012-07-02,3,1,9,1,1,0.78,0.697,0.46,0.2537,56,239,295,Sedang
2012-07-02 10:00:00,2012-07-02,3,1,10,1,1,0.8,0.7273,0.43,0.2537,70,104,174,Sedang
2012-07-02 11:00:00,2012-07-02,3,1,11,1,1,0.84,0.7273,0.28,0.2985,67,134,201,Sedang
2012-07-02 12:00:00,2012-07-02,3,1,12,1,1,0.84,0.7273,0.32,0.194,74,183,257,Sedang
2012-07-02 13:00:00,2012-07-02,3,1,13,1,1,0.86,0.7576,0.34,0.2239,74,162,236,Panas
2012-07-02 14:00:00,2012-07-02,3,1,14,1,1,0.86,0.7576,0.34,0.2239,79,151,230,Panas
2012-07-02 15:00:00,2012-07-02,3,1,15,1,1,0.84,0.7424,0.36,0.194,59,175,234,Sedang
2012-07-02 16:00:00,2012-07-02,3,1,16,1,1,0.84,0.7424,0.36,0.2836,61,304,365,Sedang
2012-07-02 17:00:00,2012-07-02,3,1,17,1,1,0.84,0.7273,0.32,0.1343,82,665,747,Sedang
2012-07-02 18:00:00,2012-07-02,3,1,18,1,1,0.84,0.7273,0.32,0.1642,72,658,730,Sedang
2012-07-02 19:00:00,2012-07-02,3,1,19,1,1,0.78,0.697,0.43,0.1343,71,510,581,Sedang
2012-07-02 20:00:00,2012-07-02,3,1,20,1,1,0.78,0.697,0.43,0.1343,38,357,395,Sedang
2012-07-02 21:00:00,2012-07-02,3,1,21,1,1,0.76,0.6818,0.45,0.1343,17,241,258,Sedang
2012-07-02 22:00:00,2012-07-02,3,1,22,1,1,0.74,0.6667,0.51,0.1642,19,169,188,Sedang
2012-07-02 23:00:00,2012-07-02,3,1,23,1,1,0.74,0.6667,0.51,0.1045,12,90,102,Sedang
2012-07-03 00:00:00,2012-07-03,3,1,0,1,1,0.72,0.6667,0.54,0.0,9,44,53,Sedang
2012-07-03 01:00:00,2012-07-03,3,1,1,1,1,0.72,0.6667,0.58,0.0,5,9,14,Sedang
2012-07-03 02:00:00,2012-07-03,3,1,2,1,1,0.72,0.6667,0.58,0.0,2,8,10,Sedang
2012-07-03 03:00:00,2012-07-03,3,1,3,1,1,0.7,0.6515,0.65,0.1343,0,2,2,Sedang
2012-07-03 04:00:00,2012-07-03,3,1,4,1,1,0.68,0.6364,0.65,0.1045,0,6,6,Sedang
2012-07-03 05:00:00,2012-07-03,3,1,5,1,1,0.7,0.6515,0.61,0.0,2,33,35,Sedang
2012-07-03 06:00:00,2012-07-03,3,1,6,1,1,0.7,0.6515,0.65,0.1343,5,149,154,Sedang
2012-07-03 07:00:00,2012-07-03,3,1,7,1,1,0.74,0.6818,0.58,0.0,21,462,483,Sedang
2012-07-03 08:00:00,2012-07-03,3,1,8,1,1,0.74,0.6818,0.62,0.0896,42,604,646,Sedang
2012-07-03 09:00:00,2012-07-03,3,1,9,1,1,0.8,0.7424,0.49,0.1642,46,226,272,Sedang
2012-07-03 10:00:00,2012-07-03,3,1,10,1,1,0.82,0.7424,0.43,0.2239,56,153,209,Sedang
2012-07-03 11:00:00,2012-07-03,3,1,11,1,1,0.86,0.7576,0.34,0.194,66,151,217,Panas
2012-07-03 12:00:00,2012-07-03,3,1,12,1,1,0.88,0.7576,0.28,0.194,74,198,272,Panas
2012-07-03 13:00:00,2012-07-03,3,1,13,1,1,0.9,0.7727,0.25,0.1343,80,203,283,Panas
2012-07-03 14:00:00,2012-07-03,3,1,14,1,1,0.9,0.7727,0.25,0.194,69,241,310,Panas
2012-07-03 15:00:00,2012-07-03,3,1,15,1,2,0.9,0.7727,0.24,0.0,71,330,401,Panas
2012-07-03 16:00:00,2012-07-03,3,1,16,1,2,0.9,0.7727,0.24,0.194,90,437,527,Panas
2012-07-03 17:00:00,2012-07-03,3,1,17,1,2,0.86,0.7424,0.3,0.1642,102,620,722,Sedang
2012-07-03 18:00:00,2012-07-03,3,1,18,1,2,0.86,0.7424,0.3,0.0,85,542,627,Sedang
2012-07-03 19:00:00,2012-07-03,3,1,19,1,2,0.84,0.7424,0.36,0.1343,66,431,497,Sedang
2012-07-03 20:00:00,2012-07-03,3,1,20,1,3,0.76,0.697,0.55,0.4925,80,296,376,Sedang
2012-07-03 21:00:00,2012-07-03,3,1,21,1,2,0.7,0.6515,0.7,0.2836,36,160,196,Sedang
2012-07-03 22:00:00,2012-07-03,3,1,22,1,1,0.68,0.6364,0.79,0.194,26,151,177,Sedang
2012-07-03 23:00:00,2012-07-03,3,1,23,1,1,0.66,0.6061,0.83,0.0,19,152,171,Sedang
2012-07-04 00:00:00,2012-07-04,3,1,0,0,1,0.68,0.6364,0.79,0.0896,19,140,159,Sedang
2012-07-04 01:00:00,2012-07-04,3,1,1,0,1,0.68,0.6364,0.74,0.0,27,96,123,Sedang
2012-07-04 02:00:00,2012-07-04,3,1,2,0,1,0.66,0.6061,0.83,0.1343,27,66,93,Sedang
2012-07-04 03:00:00,2012-07-04,3,1,3,0,1,0.68,0.6364,0.74,0.194,9,23,32,Sedang
2012-07-04 04:00:00,2012-07-04,3,1,4,0,1,0.68,0.6364,0.69,0.2537,5,11,16,Sedang
2012-07-04 05:00:00,2012-07-04,3,1,5,0,1,0.66,0.6212,0.69,0.0,5,14,19,Sedang
2012-07-04 06:00:00,2012-07-04,3,1,6,0,1,0.66,0.6212,0.69,0.0,9,23,32,Sedang
2012-07-04 07:00:00,2012-07-04,3,1,7,0,1,0.68,0.6364,0.65,0.0,10,62,72,Sedang
2012-07-04 08:00:00,2012-07-04,3,1,8,0,1,0.7,0.6515,0.61,0.1045,43,110,153,Sedang
2012-07-04 09:00:00,2012-07-04,3,1,9,0,1,0.76,0.697,0.52,0.0,90,203,293,Sedang
2012-07-04 10:00:00,2012-07-04,3,1,10,0,1,0.8,0.7273,0.46,0.0,143,304,447,Sedang
2012-07-04 11:00:00,2012-07-04,3,1,11,0,1,0.82,0.7576,0.46,0.1343,164,321,485,Panas
2012-07-04 12:00:00,2012-07-04,3,1,12,0,1,0.86,0.7879,0.41,0.2239,164,330,494,Panas
2012-07-04 13:00:00,2012-07-04,3,1,13,0,1,0.9,0.8182,0.35,0.0,177,322,499,Panas
2012-07-04 14:00:00,2012-07-04,3,1,14,0,1,0.9,0.8182,0.37,0.1642,190,357,547,Panas
2012-07-04 15:00:00,2012-07-04,3,1,15,0,1,0.92,0.8485,0.35,0.2985,155,299,454,Panas
2012-07-04 16:00:00,2012-07-04,3,1,16,0,1,0.92,0.8485,0.35,0.2537,163,226,389,Panas
2012-07-04 17:00:00,2012-07-04,3,1,17,0,1,0.92,0.8485,0.35,0.2985,161,253,414,Panas
2012-07-04 18:00:00,2012-07-04,3,1,18,0,1,0.9,0.8485,0.42,0.194,159,271,430,Panas
2012-07-04 19:00:00,2012-07-04,3,1,19,0,1,0.86,0.803,0.47,0.2239,177,255,432,Panas
2012-07-04 20:00:00,2012-07-04,3,1,20,0,1,0.86,0.803,0.47,0.2239,237,314,551,Panas
2012-07-04 21:00:00,2012-07-04,3,1,21,0,1,0.84,0.803,0.53,0.1343,222,362,584,Panas
2012-07-04 22:00:00,2012-07-04,3,1,22,0,1,0.82,0.7879,0.56,0.2239,175,327,502,Panas
2012-07-04 23:00:00,2012-07-04,3,1,23,0,2,0.78,0.697,0.43,0.0896,31,152,183,Sedang
2012-07-05 00:00:00,2012-07-05,3,1,0,1,1,0.74,0.6667,0.51,0.1045,17,71,88,Sedang
2012-07-05 01:00:00,2012-07-05,3,1,1,1,1,0.74,0.6667,0.51,0.2836,6,24,30,Sedang
2012-07-05 02:00:00,2012-07-05,3,1,2,1,1,0.74,0.6667,0.51,0.0,4,14,18,Sedang
2012-07-05 03:00:00,2012-07-05,3,1,3,1,1,0.72,0.6667,0.54,0.194,2,5,7,Sedang
2012-07-05 04:00:00,2012-07-05,3,1,4,1,1,0.72,0.6667,0.58,0.0,0,7,7,Sedang
2012-07-05 05:00:00,2012-07-05,3,1,5,1,1,0.72,0.6818,0.62,0.0,1,28,29,Sedang
2012-07-05 06:00:00,2012-07-05,3,1,6,1,1,0.72,0.6667,0.58,0.0,3,130,133,Sedang
2012-07-05 07:00:00,2012-07-05,3,1,7,1,1,0.76,0.697,0.55,0.0,27,316,343,Sedang
2012-07-05 08:00:00,2012-07-05,3,1,8,1,1,0.8,0.7424,0.49,0.1343,36,514,550,Sedang
2012-07-05 09:00:00,2012-07-05,3,1,9,1,1,0.84,0.7879,0.49,0.2985,47,246,293,Panas
2012-07-05 10:00:00,2012-07-05,3,1,10,1,1,0.86,0.7879,0.44,0.3582,69,117,186,Panas
2012-07-05 11:00:00,2012-07-05,3,1,11,1,1,0.9,0.8182,0.35,0.2985,107,137,244,Panas
2012-07-05 12:00:00,2012-07-05,3,1,12,1,1,0.9,0.8182,0.35,0.3582,88,188,276,Panas
2012-07-05 13:00:00,2012-07-05,3,1,13,1,1,0.92,0.8333,0.33,0.2239,129,181,310,Panas
2012-07-05 14:00:00,2012-07-05,3,1,14,1,1,0.92,0.8333,0.33,0.3284,87,154,241,Panas
2012-07-05 15:00:00,2012-07-05,3,1,15,1,1,0.92,0.8333,0.33,0.3582,71,183,254,Panas
2012-07-05 16:00:00,2012-07-05,3,1,16,1,1,0.92,0.8333,0.33,0.2537,109,324,433,Panas
2012-07-05 17:00:00,2012-07-05,3,1,17,1,1,0.92,0.8485,0.35,0.1642,114,575,689,Panas
2012-07-05 18:00:00,2012-07-05,3,1,18,1,2,0.9,0.8333,0.39,0.3284,96,511,607,Panas
2012-07-05 19:00:00,2012-07-05,3,1,19,1,2,0.88,0.803,0.39,0.2537,128,375,503,Panas
2012-07-05 20:00:00,2012-07-05,3,1,20,1,2,0.86,0.7879,0.41,0.2239,78,243,321,Panas
2012-07-05 21:00:00,2012-07-05,3,1,21,1,1,0.84,0.7727,0.47,0.194,91,232,323,Panas
2012-07-05 22:00:00,2012-07-05,3,1,22,1,1,0.82,0.803,0.59,0.1343,63,162,225,Panas
2012-07-05 23:00:00,2012-07-05,3,1,23,1,1,0.8,0.7576,0.55,0.1642,32,99,131,Panas
2012-07-06 00:00:00,2012-07-06,3,1,0,1,1,0.78,0.7424,0.62,0.1343,39,63,102,Sedang
2012-07-06 01:00:00,2012-07-06,3,1,1,1,1,0.78,0.7273,0.55,0.2239,7,22,29,Sedang
2012-07-06 02:00:00,2012-07-06,3,1,2,1,1,0.76,0.7121,0.62,0.1343,4,13,17,Sedang
2012-07-06 03:00:00,2012-07-06,3,1,3,1,2,0.74,0.697,0.7,0.194,1,6,7,Sedang
2012-07-06 04:00:00,2012-07-06,3,1,4,1,1,0.74,0.697,0.66,0.2239,2,4,6,Sedang
2012-07-06 05:00:00,2012-07-06,3,1,5,1,1,0.74,0.697,0.66,0.194,4,31,35,Sedang
2012-07-06 06:00:00,2012-07-06,3,1,6,1,1,0.74,0.697,0.66,0.194,4,127,131,Sedang
2012-07-06 07:00:00,2012-07-06,3,1,7,1,1,0.78,0.697,0.46,0.1343,20,333,353,Sedang
2012-07-06 08:00:00,2012-07-06,3,1,8,1,1,0.8,0.7121,0.41,0.1642,28,557,585,Sedang
2012-07-06 09:00:00,2012-07-06,3,1,9,1,1,0.82,0.7273,0.36,0.1343,55,249,304,Sedang
2012-07-06 10:00:00,2012-07-06,3,1,10,1,1,0.86,0.7424,0.3,0.0,80,130,210,Sedang
2012-07-06 11:00:00,2012-07-06,3,1,11,1,1,0.84,0.7273,0.32,0.0896,92,141,233,Sedang
2012-07-06 12:00:00,2012-07-06,3,1,12,1,1,0.88,0.7576,0.28,0.1045,111,220,331,Panas
2012-07-06 13:00:00,2012-07-06,3,1,13,1,1,0.9,0.7879,0.27,0.1045,99,194,293,Panas
2012-07-06 14:00:00,2012-07-06,3,1,14,1,1,0.9,0.803,0.31,0.1642,91,184,275,Panas
2012-07-06 15:00:00,2012-07-06,3,1,15,1,1,0.92,0.8182,0.29,0.194,79,206,285,Panas
2012-07-06 16:00:00,2012-07-06,3,1,16,1,1,0.92,0.8182,0.29,0.1045,69,300,369,Panas
2012-07-06 17:00:00,2012-07-06,3,1,17,1,1,0.92,0.8182,0.29,0.0,90,486,576,Panas
2012-07-06 18:00:00,2012-07-06,3,1,18,1,1,0.9,0.803,0.33,0.2537,106,454,560,Panas
2012-07-06 19:00:00,2012-07-06,3,1,19,1,1,0.88,0.7879,0.35,0.2239,112,306,418,Panas
2012-07-06 20:00:00,2012-07-06,3,1,20,1,1,0.86,0.7727,0.39,0.1045,91,245,336,Panas
2012-07-06 21:00:00,2012-07-06,3,1,21,1,1,0.82,0.7727,0.52,0.1343,77,223,300,Panas
2012-07-06 22:00:00,2012-07-06,3,1,22,1,1,0.8,0.7576,0.55,0.194,78,210,288,Panas
2012-07-06 23:00:00,2012-07-06,3,1,23,1,1,0.8,0.7879,0.63,0.1045,27,137,164,Panas
2012-07-07 00:00:00,2012-07-07,3,1,0,0,1,0.78,0.7576,0.66,0.1343,35,115,150,Panas
2012-07-07 01:00:00,2012-07-07,3,1,1,0,1,0.76,0.7273,0.7,0.1642,16,55,71,Sedang
2012-07-07 02:00:00,2012-07-07,3,1,2,0,1,0.76,0.7424,0.72,0.1642,11,47,58,Sedang
2012-07-07 03:00:00,2012-07-07,3,1,3,0,1,0.74,0.7121,0.74,0.1343,12,19,31,Sedang
2012-07-07 04:00:00,2012-07-07,3,1,4,0,1,0.74,0.7121,0.74,0.1642,3,13,16,Sedang
2012-07-07 05:00:00,2012-07-07,3,1,5,0,1,0.74,0.7121,0.74,0.194,2,12,14,Sedang
2012-07-07 06:00:00,2012-07-07,3,1,6,0,1,0.74,0.7121,0.74,0.1045,4,27,31,Sedang
2012-07-07 07:00:00,2012-07-07,3,1,7,0,1,0.78,0.7576,0.66,0.1045,8,63,71,Panas
2012-07-07 08:00:00,2012-07-07,3,1,8,0,1,0.82,0.8333,0.63,0.194,32,120,152,Panas
2012-07-07 09:00:00,2012-07-07,3,1,9,0,1,0.84,0.8333,0.59,0.1642,69,187,256,Panas
2012-07-07 10:00:00,2012-07-07,3,1,10,0,1,0.92,0.8636,0.37,0.2239,100,225,325,Panas
2012-07-07 11:00:00,2012-07-07,3,1,11,0,1,0.94,0.8788,0.38,0.194,122,245,367,Panas
2012-07-07 12:00:00,2012-07-07,3,1,12,0,1,0.96,0.8636,0.31,0.3582,124,218,342,Panas
2012-07-07 13:00:00,2012-07-07,3,1,13,0,2,0.96,0.8636,0.31,0.2537,116,244,360,Panas
2012-07-07 14:00:00,2012-07-07,3,1,14,0,2,0.96,0.8636,0.3,0.1343,105,203,308,Panas
2012-07-07 15:00:00,2012-07-07,3,1,15,0,1,0.96,0.8485,0.26,0.0,113,193,306,Panas
2012-07-07 16:00:00,2012-07-07,3,1,16,0,1,1.0,0.8636,0.19,0.1642,102,192,294,Panas
2012-07-07 17:00:00,2012-07-07,3,1,17,0,1,0.96,0.8485,0.26,0.1343,103,176,279,Panas
2012-07-07 18:00:00,2012-07-07,3,1,18,0,1,0.94,0.8333,0.29,0.0896,83,194,277,Panas
2012-07-07 19:00:00,2012-07-07,3,1,19,0,1,0.92,0.8333,0.33,0.1343,68,219,287,Panas
2012-07-07 20:00:00,2012-07-07,3,1,20,0,1,0.9,0.8182,0.37,0.1642,79,197,276,Panas
2012-07-07 21:00:00,2012-07-07,3,1,21,0,1,0.88,0.7879,0.37,0.194,51,150,201,Panas
2012-07-07 22:00:00,2012-07-07,3,1,22,0,1,0.84,0.8333,0.59,0.194,56,164,220,Panas
2012-07-07 23:00:00,2012-07-07,3,1,23,0,1,0.84,0.8182,0.56,0.1642,34,114,148,Panas
2012-07-08 00:00:00,2012-07-08,3,1,0,0,1,0.82,0.7879,0.56,0.1343,22,125,147,Panas
2012-07-08 01:00:00,2012-07-08,3,1,1,0,1,0.82,0.7879,0.56,0.1045,25,99,124,Panas
2012-07-08 02:00:00,2012-07-08,3,1,2,0,1,0.82,0.7727,0.52,0.1045,11,59,70,Panas
2012-07-08 03:00:00,2012-07-08,3,1,3,0,1,0.8,0.7727,0.59,0.1045,1,34,35,Panas
2012-07-08 04:00:00,2012-07-08,3,1,4,0,1,0.78,0.7576,0.66,0.1045,2,11,13,Panas
2012-07-08 05:00:00,2012-07-08,3,1,5,0,1,0.78,0.7424,0.62,0.0,1,5,6,Sedang
2012-07-08 06:00:00,2012-07-08,3,1,6,0,1,0.78,0.7727,0.7,0.1343,5,16,21,Panas
2012-07-08 07:00:00,2012-07-08,3,1,7,0,1,0.8,0.803,0.66,0.0,19,33,52,Panas
2012-07-08 08:00:00,2012-07-08,3,1,8,0,1,0.84,0.803,0.53,0.1343,35,95,130,Panas
2012-07-08 09:00:00,2012-07-08,3,1,9,0,1,0.86,0.8182,0.5,0.1045,70,172,242,Panas
2012-07-08 10:00:00,2012-07-08,3,1,10,0,1,0.9,0.8636,0.45,0.0,85,234,319,Panas
2012-07-08 11:00:00,2012-07-08,3,1,11,0,1,0.92,0.8939,0.42,0.2985,120,269,389,Panas
2012-07-08 12:00:00,2012-07-08,3,1,12,0,1,0.92,0.8939,0.42,0.194,105,271,376,Panas
2012-07-08 13:00:00,2012-07-08,3,1,13,0,1,0.94,0.8788,0.38,0.2537,118,219,337,Panas
2012-07-08 14:00:00,2012-07-08,3,1,14,0,1,0.96,0.9091,0.36,0.1642,77,235,312,Panas
2012-07-08 15:00:00,2012-07-08,3,1,15,0,3,0.92,0.8939,0.42,0.2836,80,218,298,Panas
2012-07-08 16:00:00,2012-07-08,3,1,16,0,2,0.8,0.803,0.66,0.2239,65,226,291,Panas
2012-07-08 17:00:00,2012-07-08,3,1,17,0,1,0.78,0.7424,0.59,0.0,68,202,270,Sedang
2012-07-08 18:00:00,2012-07-08,3,1,18,0,1,0.78,0.7424,0.62,0.1045,54,199,253,Sedang
2012-07-08 19:00:00,2012-07-08,3,1,19,0,1,0.78,0.7424,0.62,0.1642,66,184,250,Sedang
2012-07-08 20:00:00,2012-07-08,3,1,20,0,1,0.76,0.7273,0.7,0.0896,79,206,285,Sedang
2012-07-08 21:00:00,2012-07-08,3,1,21,0,1,0.76,0.7273,0.7,0.1343,58,149,207,Sedang
2012-07-08 22:00:00,2012-07-08,3,1,22,0,3,0.74,0.697,0.7,0.0896,12,110,122,Sedang
2012-07-08 23:00:00,2012-07-08,3,1,23,0,3,0.68,0.6364,0.83,0.0896,25,98,123,Sedang
2012-07-09 00:00:00,2012-07-09,3,1,0,1,2,0.68,0.6364,0.89,0.0896,6,33,39,Sedang
2012-07-09 01:00:00,2012-07-09,3,1,1,1,3,0.7,0.6667,0.89,0.1045,5,13,18,Sedang
2012-07-09 02:00:00,2012-07-09,3,1,2,1,3,0.7,0.6667,0.89,0.194,1,4,5,Sedang
2012-07-09 03:00:00,2012-07-09,3,1,3,1,3,0.7,0.6667,0.89,0.194,0,5,5,Sedang
2012-07-09 04:00:00,2012-07-09,3,1,4,1,3,0.66,0.5909,0.89,0.3881,1,1,2,Sedang
2012-07-09 05:00:00,2012-07-09,3,1,5,1,2,0.66,0.6061,0.83,0.2239,1,27,28,Sedang
2012-07-09 06:00:00,2012-07-09,3,1,6,1,3,0.64,0.5758,0.89,0.2537,6,86,92,Sedang
2012-07-09 07:00:00,2012-07-09,3,1,7,1,3,0.66,0.6061,0.83,0.2239,7,223,230,Sedang
2012-07-09 08:00:00,2012-07-09,3,1,8,1,2,0.66,0.6061,0.83,0.1642,26,429,455,Sedang
2012-07-09 09:00:00,2012-07-09,3,1,9,1,2,0.66,0.6061,0.83,0.1642,38,325,363,Sedang
2012-07-09 10:00:00,2012-07-09,3,1,10,1,2,0.66,0.6061,0.83,0.194,58,117,175,Sedang
2012-07-09 11:00:00,2012-07-09,3,1,11,1,2,0.72,0.6818,0.62,0.1343,72,144,216,Sedang
2012-07-09 12:00:00,2012-07-09,3,1,12,1,2,0.74,0.6818,0.58,0.1343,61,205,266,Sedang
2012-07-09 13:00:00,2012-07-09,3,1,13,1,2,0.76,0.697,0.55,0.2537,67,188,255,Sedang
2012-07-09 14:00:00,2012-07-09,3,1,14,1,2,0.74,0.6818,0.55,0.2537,58,184,242,Sedang
2012-07-09 15:00:00,2012-07-09,3,1,15,1,2,0.76,0.6818,0.45,0.2239,66,214,280,Sedang
2012-07-09 16:00:00,2012-07-09,3,1,16,1,1,0.78,0.697,0.4,0.2836,88,325,413,Sedang
2012-07-09 17:00:00,2012-07-09,3,1,17,1,1,0.78,0.697,0.4,0.1642,108,741,849,Sedang
2012-07-09 18:00:00,2012-07-09,3,1,18,1,1,0.76,0.6818,0.48,0.1343,82,790,872,Sedang
2012-07-09 19:00:00,2012-07-09,3,1,19,1,1,0.74,0.6818,0.55,0.1642,88,543,631,Sedang
2012-07-09 20:00:00,2012-07-09,3,1,20,1,2,0.74,0.6818,0.55,0.1045,69,378,447,Sedang
2012-07-09 21:00:00,2012-07-09,3,1,21,1,2,0.74,0.6818,0.55,0.0896,33,298,331,Sedang
2012-07-09 22:00:00,2012-07-09,3,1,22,1,2,0.72,0.6667,0.58,0.1045,35,189,224,Sedang
2012-07-09 23:00:00,2012-07-09,3,1,23,1,2,0.7,0.6515,0.65,0.1045,22,109,131,Sedang
2012-07-10 00:00:00,2012-07-10,3,1,0,1,1,0.7,0.6515,0.7,0.0896,16,53,69,Sedang
2012-07-10 01:00:00,2012-07-10,3,1,1,1,1,0.7,0.6667,0.74,0.1343,0,15,15,Sedang
2012-07-10 02:00:00,2012-07-10,3,1,2,1,1,0.7,0.6667,0.74,0.1343,1,15,16,Sedang
2012-07-10 03:00:00,2012-07-10,3,1,3,1,1,0.68,0.6364,0.79,0.0,0,3,3,Sedang
2012-07-10 04:00:00,2012-07-10,3,1,4,1,1,0.68,0.6364,0.79,0.1343,0,4,4,Sedang
2012-07-10 05:00:00,2012-07-10,3,1,5,1,1,0.66,0.6061,0.83,0.1343,3,39,42,Sedang
2012-07-10 06:00:00,2012-07-10,3,1,6,1,2,0.68,0.6364,0.79,0.1045,4,183,187,Sedang
2012-07-10 07:00:00,2012-07-10,3,1,7,1,2,0.7,0.6667,0.74,0.1045,31,489,520,Sedang
2012-07-10 08:00:00,2012-07-10,3,1,8,1,1,0.72,0.697,0.74,0.1343,34,615,649,Sedang
2012-07-10 09:00:00,2012-07-10,3,1,9,1,1,0.74,0.697,0.66,0.1343,47,284,331,Sedang
2012-07-10 10:00:00,2012-07-10,3,1,10,1,1,0.76,0.7121,0.62,0.194,56,134,190,Sedang
2012-07-10 11:00:00,2012-07-10,3,1,11,1,1,0.8,0.7273,0.46,0.194,92,157,249,Sedang
2012-07-10 12:00:00,2012-07-10,3,1,12,1,1,0.8,0.7121,0.41,0.1343,69,203,272,Sedang
2012-07-10 13:00:00,2012-07-10,3,1,13,1,1,0.82,0.7273,0.38,0.194,77,203,280,Sedang
2012-07-10 14:00:00,2012-07-10,3,1,14,1,1,0.82,0.7273,0.38,0.1642,71,171,242,Sedang
2012-07-10 15:00:00,2012-07-10,3,1,15,1,1,0.8,0.7121,0.41,0.2239,77,188,265,Sedang
2012-07-10 16:00:00,2012-07-10,3,1,16,1,1,0.8,0.7273,0.43,0.2239,89,346,435,Sedang
2012-07-10 17:00:00,2012-07-10,3,1,17,1,1,0.78,0.7121,0.49,0.194,103,769,872,Sedang
2012-07-10 18:00:00,2012-07-10,3,1,18,1,3,0.7,0.6667,0.74,0.2239,70,749,819,Sedang
2012-07-10 19:00:00,2012-07-10,3,1,19,1,3,0.7,0.6667,0.74,0.2239,55,359,414,Sedang
2012-07-10 20:00:00,2012-07-10,3,1,20,1,3,0.64,0.5758,0.83,0.2239,9,75,84,Sedang
2012-07-10 21:00:00,2012-07-10,3,1,21,1,3,0.64,0.5758,0.89,0.1045,7,83,90,Sedang
2012-07-10 22:00:00,2012-07-10,3,1,22,1,2,0.64,0.5758,0.83,0.1343,14,125,139,Sedang
2012-07-10 23:00:00,2012-07-10,3,1,23,1,2,0.64,0.5758,0.89,0.1045,29,74,103,Sedang
2012-07-11 00:00:00,2012-07-11,3,1,0,1,2,0.66,0.6061,0.83,0.1343,6,38,44,Sedang
2012-07-11 01:00:00,2012-07-11,3,1,1,1,1,0.64,0.5758,0.89,0.0,3,11,14,Sedang
2012-07-11 02:00:00,2012-07-11,3,1,2,1,1,0.64,0.5758,0.89,0.0,0,5,5,Sedang
2012-07-11 03:00:00,2012-07-11,3,1,3,1,1,0.64,0.5758,0.89,0.1343,0,5,5,Sedang
2012-07-11 04:00:00,2012-07-11,3,1,4,1,1,0.64,0.5758,0.89,0.1343,1,6,7,Sedang
2012-07-11 05:00:00,2012-07-11,3,1,5,1,1,0.64,0.5758,0.89,0.0,5,36,41,Sedang
2012-07-11 06:00:00,2012-07-11,3,1,6,1,1,0.64,0.5758,0.89,0.1343,17,168,185,Sedang
2012-07-11 07:00:00,2012-07-11,3,1,7,1,2,0.66,0.6061,0.83,0.1045,26,471,497,Sedang
2012-07-11 08:00:00,2012-07-11,3,1,8,1,2,0.68,0.6364,0.79,0.1642,30,644,674,Sedang
2012-07-11 09:00:00,2012-07-11,3,1,9,1,2,0.7,0.6667,0.74,0.1343,30,298,328,Sedang
2012-07-11 10:00:00,2012-07-11,3,1,10,1,2,0.72,0.6818,0.62,0.1343,47,148,195,Sedang
2012-07-11 11:00:00,2012-07-11,3,1,11,1,2,0.76,0.7121,0.58,0.1343,56,173,229,Sedang
2012-07-11 12:00:00,2012-07-11,3,1,12,1,2,0.78,0.697,0.43,0.0,69,223,292,Sedang
2012-07-11 13:00:00,2012-07-11,3,1,13,1,2,0.8,0.7121,0.42,0.1642,65,208,273,Sedang
2012-07-11 14:00:00,2012-07-11,3,1,14,1,1,0.8,0.7121,0.41,0.2239,66,175,241,Sedang
2012-07-11 15:00:00,2012-07-11,3,1,15,1,1,0.8,0.7121,0.41,0.2537,56,220,276,Sedang
2012-07-11 16:00:00,2012-07-11,3,1,16,1,1,0.8,0.7121,0.38,0.194,53,358,411,Sedang
2012-07-11 17:00:00,2012-07-11,3,1,17,1,1,0.8,0.697,0.31,0.2239,90,740,830,Sedang
2012-07-11 18:00:00,2012-07-11,3,1,18,1,1,0.78,0.6818,0.38,0.2537,79,735,814,Sedang
2012-07-11 19:00:00,2012-07-11,3,1,19,1,1,0.74,0.6667,0.48,0.2239,73,560,633,Sedang
2012-07-11 20:00:00,2012-07-11,3,1,20,1,1,0.74,0.6667,0.51,0.1642,73,410,483,Sedang
2012-07-11 21:00:00,2012-07-11,3,1,21,1,1,0.72,0.6667,0.58,0.2239,69,322,391,Sedang
2012-07-11 22:00:00,2012-07-11,3,1,22,1,1,0.72,0.6667,0.58,0.2537,41,203,244,Sedang
2012-07-11 23:00:00,2012-07-11,3,1,23,1,2,0.7,0.6515,0.58,0.2537,20,132,152,Sedang
2012-07-12 00:00:00,2012-07-12,3,1,0,1,2,0.68,0.6364,0.61,0.0,1,55,56,Sedang
2012-07-12 01:00:00,2012-07-12,3,1,1,1,2,0.66,0.6212,0.61,0.0,0,21,21,Sedang
2012-07-12 02:00:00,2012-07-12,3,1,2,1,2,0.66,0.6212,0.65,0.0896,0,9,9,Sedang
2012-07-12 03:00:00,2012-07-12,3,1,3,1,1,0.64,0.6061,0.69,0.1045,0,10,10,Sedang
2012-07-12 04:00:00,2012-07-12,3,1,4,1,1,0.64,0.6061,0.73,0.1045,0,5,5,Sedang
2012-07-12 05:00:00,2012-07-12,3,1,5,1,1,0.62,0.5909,0.73,0.1045,4,40,44,Sedang
2012-07-12 06:00:00,2012-07-12,3,1,6,1,1,0.64,0.6061,0.73,0.0896,7,171,178,Sedang
2012-07-12 07:00:00,2012-07-12,3,1,7,1,1,0.64,0.6061,0.73,0.1343,32,480,512,Sedang
